# id;timestamp;commentText;codeText;commentWords;codeWords
SingleColumnRowMapper -> public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType);1403630813;Static factory method to create a new ParameterizedSingleColumnRowMapper_(with the required type specified only once)._@param requiredType the type that each result object is expected to match_@since 4.1;public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType) {_		SingleColumnRowMapper<T> newInstance = new SingleColumnRowMapper<T>()__		newInstance.setRequiredType(requiredType)__		return newInstance__	};static,factory,method,to,create,a,new,parameterized,single,column,row,mapper,with,the,required,type,specified,only,once,param,required,type,the,type,that,each,result,object,is,expected,to,match,since,4,1;public,static,t,single,column,row,mapper,t,new,instance,class,t,required,type,single,column,row,mapper,t,new,instance,new,single,column,row,mapper,t,new,instance,set,required,type,required,type,return,new,instance
SingleColumnRowMapper -> @Override 	@SuppressWarnings("unchecked") 	public T mapRow(ResultSet rs, int rowNum) throws SQLException;1498780456;Extract a value for the single column in the current row._<p>Validates that there is only one column selected,_then delegates to {@code getColumnValue()} and also_{@code convertValueToRequiredType}, if necessary._@see java.sql.ResultSetMetaData#getColumnCount()_@see #getColumnValue(java.sql.ResultSet, int, Class)_@see #convertValueToRequiredType(Object, Class);@Override_	@SuppressWarnings("unchecked")_	public T mapRow(ResultSet rs, int rowNum) throws SQLException {_		_		ResultSetMetaData rsmd = rs.getMetaData()__		int nrOfColumns = rsmd.getColumnCount()__		if (nrOfColumns != 1) {_			throw new IncorrectResultSetColumnCountException(1, nrOfColumns)__		}__		_		Object result = getColumnValue(rs, 1, this.requiredType)__		if (result != null && this.requiredType != null && !this.requiredType.isInstance(result)) {_			_			try {_				return (T) convertValueToRequiredType(result, this.requiredType)__			}_			catch (IllegalArgumentException ex) {_				throw new TypeMismatchDataAccessException(_						"Type mismatch affecting row number " + rowNum + " and column type '" +_						rsmd.getColumnTypeName(1) + "': " + ex.getMessage())__			}_		}_		return (T) result__	};extract,a,value,for,the,single,column,in,the,current,row,p,validates,that,there,is,only,one,column,selected,then,delegates,to,code,get,column,value,and,also,code,convert,value,to,required,type,if,necessary,see,java,sql,result,set,meta,data,get,column,count,see,get,column,value,java,sql,result,set,int,class,see,convert,value,to,required,type,object,class;override,suppress,warnings,unchecked,public,t,map,row,result,set,rs,int,row,num,throws,sqlexception,result,set,meta,data,rsmd,rs,get,meta,data,int,nr,of,columns,rsmd,get,column,count,if,nr,of,columns,1,throw,new,incorrect,result,set,column,count,exception,1,nr,of,columns,object,result,get,column,value,rs,1,this,required,type,if,result,null,this,required,type,null,this,required,type,is,instance,result,try,return,t,convert,value,to,required,type,result,this,required,type,catch,illegal,argument,exception,ex,throw,new,type,mismatch,data,access,exception,type,mismatch,affecting,row,number,row,num,and,column,type,rsmd,get,column,type,name,1,ex,get,message,return,t,result
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1328020251;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1356735495;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1357119239;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1368482696;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1385412762;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1403630813;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1432125256;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = requiredType__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1436815857;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1467730834;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1495868221;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1496837955;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1498780456;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1502974979;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1518385010;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public void setRequiredType(Class<T> requiredType);1530174524;Set the type that each result object is expected to match._<p>If not specified, the column value will be exposed as_returned by the JDBC driver.;public void setRequiredType(Class<T> requiredType) {_		this.requiredType = ClassUtils.resolvePrimitiveIfNecessary(requiredType)__	};set,the,type,that,each,result,object,is,expected,to,match,p,if,not,specified,the,column,value,will,be,exposed,as,returned,by,the,jdbc,driver;public,void,set,required,type,class,t,required,type,this,required,type,class,utils,resolve,primitive,if,necessary,required,type
SingleColumnRowMapper -> public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType, @Nullable ConversionService conversionService);1518385010;Static factory method to create a new {@code SingleColumnRowMapper}_(with the required type specified only once)._@param requiredType the type that each result object is expected to match_@param conversionService the {@link ConversionService} for converting a fetched value_@since 5.0.4;public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType, @Nullable ConversionService conversionService) {_		SingleColumnRowMapper<T> rowMapper = newInstance(requiredType)__		rowMapper.setConversionService(conversionService)__		return rowMapper__	};static,factory,method,to,create,a,new,code,single,column,row,mapper,with,the,required,type,specified,only,once,param,required,type,the,type,that,each,result,object,is,expected,to,match,param,conversion,service,the,link,conversion,service,for,converting,a,fetched,value,since,5,0,4;public,static,t,single,column,row,mapper,t,new,instance,class,t,required,type,nullable,conversion,service,conversion,service,single,column,row,mapper,t,row,mapper,new,instance,required,type,row,mapper,set,conversion,service,conversion,service,return,row,mapper
SingleColumnRowMapper -> public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType, @Nullable ConversionService conversionService);1530174524;Static factory method to create a new {@code SingleColumnRowMapper}_(with the required type specified only once)._@param requiredType the type that each result object is expected to match_@param conversionService the {@link ConversionService} for converting a fetched value_@since 5.0.4;public static <T> SingleColumnRowMapper<T> newInstance(Class<T> requiredType, @Nullable ConversionService conversionService) {_		SingleColumnRowMapper<T> rowMapper = newInstance(requiredType)__		rowMapper.setConversionService(conversionService)__		return rowMapper__	};static,factory,method,to,create,a,new,code,single,column,row,mapper,with,the,required,type,specified,only,once,param,required,type,the,type,that,each,result,object,is,expected,to,match,param,conversion,service,the,link,conversion,service,for,converting,a,fetched,value,since,5,0,4;public,static,t,single,column,row,mapper,t,new,instance,class,t,required,type,nullable,conversion,service,conversion,service,single,column,row,mapper,t,row,mapper,new,instance,required,type,row,mapper,set,conversion,service,conversion,service,return,row,mapper
SingleColumnRowMapper -> @SuppressWarnings("unchecked") 	public T mapRow(ResultSet rs, int rowNum) throws SQLException;1328020251;Extract a value for the single column in the current row._<p>Validates that there is only one column selected,_then delegates to <code>getColumnValue()</code> and also_<code>convertValueToRequiredType</code>, if necessary._@see java.sql.ResultSetMetaData#getColumnCount()_@see #getColumnValue(java.sql.ResultSet, int, Class)_@see #convertValueToRequiredType(Object, Class);@SuppressWarnings("unchecked")_	public T mapRow(ResultSet rs, int rowNum) throws SQLException {_		_		ResultSetMetaData rsmd = rs.getMetaData()__		int nrOfColumns = rsmd.getColumnCount()__		if (nrOfColumns != 1) {_			throw new IncorrectResultSetColumnCountException(1, nrOfColumns)__		}__		_		Object result = getColumnValue(rs, 1, this.requiredType)__		if (result != null && this.requiredType != null && !this.requiredType.isInstance(result)) {_			_			try {_				return (T) convertValueToRequiredType(result, this.requiredType)__			}_			catch (IllegalArgumentException ex) {_				throw new TypeMismatchDataAccessException(_						"Type mismatch affecting row number " + rowNum + " and column type '" +_						rsmd.getColumnTypeName(1) + "': " + ex.getMessage())__			}_		}_		return (T) result__	};extract,a,value,for,the,single,column,in,the,current,row,p,validates,that,there,is,only,one,column,selected,then,delegates,to,code,get,column,value,code,and,also,code,convert,value,to,required,type,code,if,necessary,see,java,sql,result,set,meta,data,get,column,count,see,get,column,value,java,sql,result,set,int,class,see,convert,value,to,required,type,object,class;suppress,warnings,unchecked,public,t,map,row,result,set,rs,int,row,num,throws,sqlexception,result,set,meta,data,rsmd,rs,get,meta,data,int,nr,of,columns,rsmd,get,column,count,if,nr,of,columns,1,throw,new,incorrect,result,set,column,count,exception,1,nr,of,columns,object,result,get,column,value,rs,1,this,required,type,if,result,null,this,required,type,null,this,required,type,is,instance,result,try,return,t,convert,value,to,required,type,result,this,required,type,catch,illegal,argument,exception,ex,throw,new,type,mismatch,data,access,exception,type,mismatch,affecting,row,number,row,num,and,column,type,rsmd,get,column,type,name,1,ex,get,message,return,t,result
SingleColumnRowMapper -> @SuppressWarnings("unchecked") 	public T mapRow(ResultSet rs, int rowNum) throws SQLException;1357119239;Extract a value for the single column in the current row._<p>Validates that there is only one column selected,_then delegates to {@code getColumnValue()} and also_{@code convertValueToRequiredType}, if necessary._@see java.sql.ResultSetMetaData#getColumnCount()_@see #getColumnValue(java.sql.ResultSet, int, Class)_@see #convertValueToRequiredType(Object, Class);@SuppressWarnings("unchecked")_	public T mapRow(ResultSet rs, int rowNum) throws SQLException {_		_		ResultSetMetaData rsmd = rs.getMetaData()__		int nrOfColumns = rsmd.getColumnCount()__		if (nrOfColumns != 1) {_			throw new IncorrectResultSetColumnCountException(1, nrOfColumns)__		}__		_		Object result = getColumnValue(rs, 1, this.requiredType)__		if (result != null && this.requiredType != null && !this.requiredType.isInstance(result)) {_			_			try {_				return (T) convertValueToRequiredType(result, this.requiredType)__			}_			catch (IllegalArgumentException ex) {_				throw new TypeMismatchDataAccessException(_						"Type mismatch affecting row number " + rowNum + " and column type '" +_						rsmd.getColumnTypeName(1) + "': " + ex.getMessage())__			}_		}_		return (T) result__	};extract,a,value,for,the,single,column,in,the,current,row,p,validates,that,there,is,only,one,column,selected,then,delegates,to,code,get,column,value,and,also,code,convert,value,to,required,type,if,necessary,see,java,sql,result,set,meta,data,get,column,count,see,get,column,value,java,sql,result,set,int,class,see,convert,value,to,required,type,object,class;suppress,warnings,unchecked,public,t,map,row,result,set,rs,int,row,num,throws,sqlexception,result,set,meta,data,rsmd,rs,get,meta,data,int,nr,of,columns,rsmd,get,column,count,if,nr,of,columns,1,throw,new,incorrect,result,set,column,count,exception,1,nr,of,columns,object,result,get,column,value,rs,1,this,required,type,if,result,null,this,required,type,null,this,required,type,is,instance,result,try,return,t,convert,value,to,required,type,result,this,required,type,catch,illegal,argument,exception,ex,throw,new,type,mismatch,data,access,exception,type,mismatch,affecting,row,number,row,num,and,column,type,rsmd,get,column,type,name,1,ex,get,message,return,t,result
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1328020251;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1356735495;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1357119239;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1368482696;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1385412762;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1403630813;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1432125256;Create a new SingleColumnRowMapper._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		this.requiredType = requiredType__	};create,a,new,single,column,row,mapper,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,this,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1436815857;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1467730834;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1495868221;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1496837955;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1498780456;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1502974979;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1518385010;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> public SingleColumnRowMapper(Class<T> requiredType);1530174524;Create a new {@code SingleColumnRowMapper}._<p>Consider using the {@link #newInstance} factory method instead,_which allows for specifying the required type once only._@param requiredType the type that each result object is expected to match;public SingleColumnRowMapper(Class<T> requiredType) {_		setRequiredType(requiredType)__	};create,a,new,code,single,column,row,mapper,p,consider,using,the,link,new,instance,factory,method,instead,which,allows,for,specifying,the,required,type,once,only,param,required,type,the,type,that,each,result,object,is,expected,to,match;public,single,column,row,mapper,class,t,required,type,set,required,type,required,type
SingleColumnRowMapper -> @SuppressWarnings("unchecked") 	protected Object convertValueToRequiredType(Object value, Class requiredType);1328020251;Convert the given column value to the specified required type._Only called if the extracted column value does not match already._<p>If the required type is String, the value will simply get stringified_via <code>toString()</code>. In case of a Number, the value will be_converted into a Number, either through number conversion or through_String parsing (depending on the value type)._@param value the column value as extracted from <code>getColumnValue()</code>_(never <code>null</code>)_@param requiredType the type that each result object is expected to match_(never <code>null</code>)_@return the converted value_@see #getColumnValue(java.sql.ResultSet, int, Class);@SuppressWarnings("unchecked")_	protected Object convertValueToRequiredType(Object value, Class requiredType) {_		if (String.class.equals(requiredType)) {_			return value.toString()__		}_		else if (Number.class.isAssignableFrom(requiredType)) {_			if (value instanceof Number) {_				_				return NumberUtils.convertNumberToTargetClass(((Number) value), requiredType)__			}_			else {_				_				return NumberUtils.parseNumber(value.toString(), requiredType)__			}_		}_		else {_			throw new IllegalArgumentException(_					"Value [" + value + "] is of type [" + value.getClass().getName() +_					"] and cannot be converted to required type [" + requiredType.getName() + "]")__		}_	};convert,the,given,column,value,to,the,specified,required,type,only,called,if,the,extracted,column,value,does,not,match,already,p,if,the,required,type,is,string,the,value,will,simply,get,stringified,via,code,to,string,code,in,case,of,a,number,the,value,will,be,converted,into,a,number,either,through,number,conversion,or,through,string,parsing,depending,on,the,value,type,param,value,the,column,value,as,extracted,from,code,get,column,value,code,never,code,null,code,param,required,type,the,type,that,each,result,object,is,expected,to,match,never,code,null,code,return,the,converted,value,see,get,column,value,java,sql,result,set,int,class;suppress,warnings,unchecked,protected,object,convert,value,to,required,type,object,value,class,required,type,if,string,class,equals,required,type,return,value,to,string,else,if,number,class,is,assignable,from,required,type,if,value,instanceof,number,return,number,utils,convert,number,to,target,class,number,value,required,type,else,return,number,utils,parse,number,value,to,string,required,type,else,throw,new,illegal,argument,exception,value,value,is,of,type,value,get,class,get,name,and,cannot,be,converted,to,required,type,required,type,get,name
SingleColumnRowMapper -> @SuppressWarnings("unchecked") 	protected Object convertValueToRequiredType(Object value, Class requiredType);1356735495;Convert the given column value to the specified required type._Only called if the extracted column value does not match already._<p>If the required type is String, the value will simply get stringified_via {@code toString()}. In case of a Number, the value will be_converted into a Number, either through number conversion or through_String parsing (depending on the value type)._@param value the column value as extracted from {@code getColumnValue()}_(never {@code null})_@param requiredType the type that each result object is expected to match_(never {@code null})_@return the converted value_@see #getColumnValue(java.sql.ResultSet, int, Class);@SuppressWarnings("unchecked")_	protected Object convertValueToRequiredType(Object value, Class requiredType) {_		if (String.class.equals(requiredType)) {_			return value.toString()__		}_		else if (Number.class.isAssignableFrom(requiredType)) {_			if (value instanceof Number) {_				_				return NumberUtils.convertNumberToTargetClass(((Number) value), requiredType)__			}_			else {_				_				return NumberUtils.parseNumber(value.toString(), requiredType)__			}_		}_		else {_			throw new IllegalArgumentException(_					"Value [" + value + "] is of type [" + value.getClass().getName() +_					"] and cannot be converted to required type [" + requiredType.getName() + "]")__		}_	};convert,the,given,column,value,to,the,specified,required,type,only,called,if,the,extracted,column,value,does,not,match,already,p,if,the,required,type,is,string,the,value,will,simply,get,stringified,via,code,to,string,in,case,of,a,number,the,value,will,be,converted,into,a,number,either,through,number,conversion,or,through,string,parsing,depending,on,the,value,type,param,value,the,column,value,as,extracted,from,code,get,column,value,never,code,null,param,required,type,the,type,that,each,result,object,is,expected,to,match,never,code,null,return,the,converted,value,see,get,column,value,java,sql,result,set,int,class;suppress,warnings,unchecked,protected,object,convert,value,to,required,type,object,value,class,required,type,if,string,class,equals,required,type,return,value,to,string,else,if,number,class,is,assignable,from,required,type,if,value,instanceof,number,return,number,utils,convert,number,to,target,class,number,value,required,type,else,return,number,utils,parse,number,value,to,string,required,type,else,throw,new,illegal,argument,exception,value,value,is,of,type,value,get,class,get,name,and,cannot,be,converted,to,required,type,required,type,get,name
