# id;timestamp;commentText;codeText;commentWords;codeWords
RecordWriter -> private boolean tryWriteAndClearBuffer( 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1519039270;Writes the buffer to the {@link ResultPartitionWriter} and removes the_buffer from the serializer state.__<p><b>Needs to be synchronized on the serializer!</b>__@return true if some data were written;private boolean tryWriteAndClearBuffer(_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		Buffer buffer = serializer.getCurrentBuffer()__		if (buffer == null) {_			return false__		}__		numBytesOut.inc(buffer.getSizeUnsafe())__		try {_			targetPartition.writeBuffer(buffer, targetChannel)__			return true__		} finally {_			serializer.clear()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,and,removes,the,buffer,from,the,serializer,state,p,b,needs,to,be,synchronized,on,the,serializer,b,return,true,if,some,data,were,written;private,boolean,try,write,and,clear,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,buffer,buffer,serializer,get,current,buffer,if,buffer,null,return,false,num,bytes,out,inc,buffer,get,size,unsafe,try,target,partition,write,buffer,buffer,target,channel,return,true,finally,serializer,clear
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1523449296;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1534316740;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1537529044;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		emit(record, broadcastChannels)__	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,emit,record,broadcast,channels
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1543403062;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		emit(record, broadcastChannels)__	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,emit,record,broadcast,channels
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1543403062;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		emit(record, broadcastChannels)__	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,emit,record,broadcast,channels
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1548265071;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		checkErroneous()__		emit(record, broadcastChannels)__	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,check,erroneous,emit,record,broadcast,channels
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1548853005;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		checkErroneous()__		serializer.serializeRecord(record)___		boolean pruneAfterCopying = false__		for (int channel : broadcastChannels) {_			if (copyFromSerializerToTargetChannel(channel)) {_				pruneAfterCopying = true__			}_		}__		_		if (pruneAfterCopying) {_			serializer.prune()__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,check,erroneous,serializer,serialize,record,record,boolean,prune,after,copying,false,for,int,channel,broadcast,channels,if,copy,from,serializer,to,target,channel,channel,prune,after,copying,true,if,prune,after,copying,serializer,prune
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1476448412;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1477389806;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1477582418;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1477591529;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1477923124;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1477937801;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1483975361;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1483975361;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1483975430;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1485176584;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1512394876;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1513102147;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1515408360;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1516285878;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1516291532;This is used to send LatencyMarks to a random target channel;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, RNG.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1517489696;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519039270;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519039274;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519039287;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519039289;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519039301;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519049134;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1519308961;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1520610579;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1523449296;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1534316740;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		sendToTarget(record, rng.nextInt(numChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,send,to,target,record,rng,next,int,num,channels
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1537529044;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		serializer.serializeRecord(record)___		if (copyFromSerializerToTargetChannel(rng.nextInt(numChannels))) {_			serializer.prune()__		}_	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,serializer,serialize,record,record,if,copy,from,serializer,to,target,channel,rng,next,int,num,channels,serializer,prune
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1543403062;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		serializer.serializeRecord(record)___		if (copyFromSerializerToTargetChannel(rng.nextInt(numberOfChannels))) {_			serializer.prune()__		}_	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,serializer,serialize,record,record,if,copy,from,serializer,to,target,channel,rng,next,int,number,of,channels,serializer,prune
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1543403062;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		serializer.serializeRecord(record)___		if (copyFromSerializerToTargetChannel(rng.nextInt(numberOfChannels))) {_			serializer.prune()__		}_	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,serializer,serialize,record,record,if,copy,from,serializer,to,target,channel,rng,next,int,number,of,channels,serializer,prune
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1548265071;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		checkErroneous()__		serializer.serializeRecord(record)__		if (copyFromSerializerToTargetChannel(rng.nextInt(numberOfChannels))) {_			serializer.prune()__		}_	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,check,erroneous,serializer,serialize,record,record,if,copy,from,serializer,to,target,channel,rng,next,int,number,of,channels,serializer,prune
RecordWriter -> public void randomEmit(T record) throws IOException, InterruptedException;1548853005;This is used to send LatencyMarks to a random target channel.;public void randomEmit(T record) throws IOException, InterruptedException {_		emit(record, rng.nextInt(numberOfChannels))__	};this,is,used,to,send,latency,marks,to,a,random,target,channel;public,void,random,emit,t,record,throws,ioexception,interrupted,exception,emit,record,rng,next,int,number,of,channels
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1477389806;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1477582418;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1477591529;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1477923124;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1477937801;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1483975361;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1483975361;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1483975430;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		for(RecordSerializer<?> serializer : serializers) {_			serializer.instantiateMetrics(metrics)__		}_	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,for,record,serializer,serializer,serializers,serializer,instantiate,metrics,metrics
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1485176584;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1512394876;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1513102147;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1515408360;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1516285878;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1516291532;Sets the metric group for this RecordWriter._@param metrics;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer,param,metrics;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1517489696;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519039270;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519039274;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519039287;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519039289;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519039301;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519049134;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1519308961;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1520610579;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1523449296;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1534316740;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1537529044;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1543403062;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1543403062;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
