# id;timestamp;commentText;codeText;commentWords;codeWords
LocalExecutor -> public static void setLoggingLevel(Level lvl);1405024514;Utility method for logging;public static void setLoggingLevel(Level lvl) {_		LogUtils.initializeDefaultConsoleLogger(lvl)__	};utility,method,for,logging;public,static,void,set,logging,level,level,lvl,log,utils,initialize,default,console,logger,lvl
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1492269386;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.configuration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1495778594;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.configuration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1499075301;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.configuration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1518605788;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.configuration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1519121818;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1519249745;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1522681180;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1524085355;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1524124694;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1524570317;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1529682304;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1538135826;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1549360057;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1550222817;Creates a JSON representation of the given dataflow's execution plan.__@param plan The dataflow plan._@return The dataflow's execution plan, as a JSON string._@throws Exception Thrown, if the optimization process that creates the execution plan failed.;@Override_	public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		final int parallelism = plan.getDefaultParallelism() == ExecutionConfig.PARALLELISM_DEFAULT ? 1 : plan.getDefaultParallelism()___		Optimizer pc = new Optimizer(new DataStatistics(), this.baseConfiguration)__		pc.setDefaultParallelism(parallelism)__		OptimizedPlan op = pc.compile(plan)___		return new PlanJSONDumpGenerator().getOptimizerPlanAsJSON(op)__	};creates,a,json,representation,of,the,given,dataflow,s,execution,plan,param,plan,the,dataflow,plan,return,the,dataflow,s,execution,plan,as,a,json,string,throws,exception,thrown,if,the,optimization,process,that,creates,the,execution,plan,failed;override,public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,final,int,parallelism,plan,get,default,parallelism,execution,config,1,plan,get,default,parallelism,optimizer,pc,new,optimizer,new,data,statistics,this,base,configuration,pc,set,default,parallelism,parallelism,optimized,plan,op,pc,compile,plan,return,new,plan,jsondump,generator,get,optimizer,plan,as,json,op
LocalExecutor -> @Override 	public JobExecutionResult executePlan(Plan plan) throws Exception;1427958028;Execute the given plan on the local Nephele instance, wait for the job to_finish and return the runtime in milliseconds.__@param plan The plan of the program to execute._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;@Override_	public JobExecutionResult executePlan(Plan plan) throws Exception {_		if (plan == null) {_			throw new IllegalArgumentException("The plan may not be null.")__		}_		_		synchronized (this.lock) {_			_			_			final boolean shutDownAtEnd__			if (this.flink == null) {_				_				shutDownAtEnd = true__				_				_				if (this.taskManagerNumSlots == DEFAULT_TASK_MANAGER_NUM_SLOTS) {_					int maxParallelism = plan.getMaximumParallelism()__					if (maxParallelism > 0) {_						this.taskManagerNumSlots = maxParallelism__					}_				}_				_				start()__			} else {_				_				shutDownAtEnd = false__			}__			try {_				Optimizer pc = new Optimizer(new DataStatistics(), this.flink.getConfiguration())__				OptimizedPlan op = pc.compile(plan)__				_				JobGraphGenerator jgg = new JobGraphGenerator()__				JobGraph jobGraph = jgg.compileJobGraph(op)___				ActorRef jobClient = flink.getJobClient()___				return JobClient.submitJobAndWait(jobGraph, printStatusDuringExecution,_						jobClient, flink.timeout())__			}_			finally {_				if (shutDownAtEnd) {_					stop()__				}_			}_		}_	};execute,the,given,plan,on,the,local,nephele,instance,wait,for,the,job,to,finish,and,return,the,runtime,in,milliseconds,param,plan,the,plan,of,the,program,to,execute,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;override,public,job,execution,result,execute,plan,plan,plan,throws,exception,if,plan,null,throw,new,illegal,argument,exception,the,plan,may,not,be,null,synchronized,this,lock,final,boolean,shut,down,at,end,if,this,flink,null,shut,down,at,end,true,if,this,task,manager,num,slots,int,max,parallelism,plan,get,maximum,parallelism,if,max,parallelism,0,this,task,manager,num,slots,max,parallelism,start,else,shut,down,at,end,false,try,optimizer,pc,new,optimizer,new,data,statistics,this,flink,get,configuration,optimized,plan,op,pc,compile,plan,job,graph,generator,jgg,new,job,graph,generator,job,graph,job,graph,jgg,compile,job,graph,op,actor,ref,job,client,flink,get,job,client,return,job,client,submit,job,and,wait,job,graph,print,status,during,execution,job,client,flink,timeout,finally,if,shut,down,at,end,stop
LocalExecutor -> @Override 	public JobExecutionResult executePlan(Plan plan) throws Exception;1428663519;Execute the given plan on the local Nephele instance, wait for the job to_finish and return the runtime in milliseconds.__@param plan The plan of the program to execute._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;@Override_	public JobExecutionResult executePlan(Plan plan) throws Exception {_		if (plan == null) {_			throw new IllegalArgumentException("The plan may not be null.")__		}_		_		synchronized (this.lock) {_			_			_			final boolean shutDownAtEnd__			if (this.flink == null) {_				_				shutDownAtEnd = true__				_				_				if (this.taskManagerNumSlots == DEFAULT_TASK_MANAGER_NUM_SLOTS) {_					int maxParallelism = plan.getMaximumParallelism()__					if (maxParallelism > 0) {_						this.taskManagerNumSlots = maxParallelism__					}_				}_				_				start()__			} else {_				_				shutDownAtEnd = false__			}__			try {_				Optimizer pc = new Optimizer(new DataStatistics(), this.flink.getConfiguration())__				OptimizedPlan op = pc.compile(plan)__				_				JobGraphGenerator jgg = new JobGraphGenerator()__				JobGraph jobGraph = jgg.compileJobGraph(op)___				ActorRef jobClient = flink.getJobClient()___				SerializedJobExecutionResult result =_						JobClient.submitJobAndWait(jobGraph, printStatusDuringExecution, jobClient, flink.timeout())___				return result.toJobExecutionResult(ClassLoader.getSystemClassLoader())__			}_			finally {_				if (shutDownAtEnd) {_					stop()__				}_			}_		}_	};execute,the,given,plan,on,the,local,nephele,instance,wait,for,the,job,to,finish,and,return,the,runtime,in,milliseconds,param,plan,the,plan,of,the,program,to,execute,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;override,public,job,execution,result,execute,plan,plan,plan,throws,exception,if,plan,null,throw,new,illegal,argument,exception,the,plan,may,not,be,null,synchronized,this,lock,final,boolean,shut,down,at,end,if,this,flink,null,shut,down,at,end,true,if,this,task,manager,num,slots,int,max,parallelism,plan,get,maximum,parallelism,if,max,parallelism,0,this,task,manager,num,slots,max,parallelism,start,else,shut,down,at,end,false,try,optimizer,pc,new,optimizer,new,data,statistics,this,flink,get,configuration,optimized,plan,op,pc,compile,plan,job,graph,generator,jgg,new,job,graph,generator,job,graph,job,graph,jgg,compile,job,graph,op,actor,ref,job,client,flink,get,job,client,serialized,job,execution,result,result,job,client,submit,job,and,wait,job,graph,print,status,during,execution,job,client,flink,timeout,return,result,to,job,execution,result,class,loader,get,system,class,loader,finally,if,shut,down,at,end,stop
LocalExecutor -> @Override 	public JobExecutionResult executePlan(Plan plan) throws Exception;1428935901;Execute the given plan on the local Nephele instance, wait for the job to_finish and return the runtime in milliseconds.__@param plan The plan of the program to execute._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;@Override_	public JobExecutionResult executePlan(Plan plan) throws Exception {_		if (plan == null) {_			throw new IllegalArgumentException("The plan may not be null.")__		}_		_		synchronized (this.lock) {_			_			_			final boolean shutDownAtEnd__			if (this.flink == null) {_				_				shutDownAtEnd = true__				_				_				if (this.taskManagerNumSlots == DEFAULT_TASK_MANAGER_NUM_SLOTS) {_					int maxParallelism = plan.getMaximumParallelism()__					if (maxParallelism > 0) {_						this.taskManagerNumSlots = maxParallelism__					}_				}_				_				start()__			} else {_				_				shutDownAtEnd = false__			}__			try {_				Optimizer pc = new Optimizer(new DataStatistics(), this.flink.getConfiguration())__				OptimizedPlan op = pc.compile(plan)__				_				JobGraphGenerator jgg = new JobGraphGenerator()__				JobGraph jobGraph = jgg.compileJobGraph(op)__				_				SerializedJobExecutionResult result = flink.submitJobAndWait(jobGraph, printStatusDuringExecution)__				return result.toJobExecutionResult(ClassLoader.getSystemClassLoader())__			}_			finally {_				if (shutDownAtEnd) {_					stop()__				}_			}_		}_	};execute,the,given,plan,on,the,local,nephele,instance,wait,for,the,job,to,finish,and,return,the,runtime,in,milliseconds,param,plan,the,plan,of,the,program,to,execute,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;override,public,job,execution,result,execute,plan,plan,plan,throws,exception,if,plan,null,throw,new,illegal,argument,exception,the,plan,may,not,be,null,synchronized,this,lock,final,boolean,shut,down,at,end,if,this,flink,null,shut,down,at,end,true,if,this,task,manager,num,slots,int,max,parallelism,plan,get,maximum,parallelism,if,max,parallelism,0,this,task,manager,num,slots,max,parallelism,start,else,shut,down,at,end,false,try,optimizer,pc,new,optimizer,new,data,statistics,this,flink,get,configuration,optimized,plan,op,pc,compile,plan,job,graph,generator,jgg,new,job,graph,generator,job,graph,job,graph,jgg,compile,job,graph,op,serialized,job,execution,result,result,flink,submit,job,and,wait,job,graph,print,status,during,execution,return,result,to,job,execution,result,class,loader,get,system,class,loader,finally,if,shut,down,at,end,stop
LocalExecutor -> @Override 	public JobExecutionResult executePlan(Plan plan) throws Exception;1428935901;Execute the given plan on the local Nephele instance, wait for the job to_finish and return the runtime in milliseconds.__@param plan The plan of the program to execute._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;@Override_	public JobExecutionResult executePlan(Plan plan) throws Exception {_		if (plan == null) {_			throw new IllegalArgumentException("The plan may not be null.")__		}_		_		synchronized (this.lock) {_			_			_			final boolean shutDownAtEnd__			if (this.flink == null) {_				_				shutDownAtEnd = true__				_				_				if (this.taskManagerNumSlots == DEFAULT_TASK_MANAGER_NUM_SLOTS) {_					int maxParallelism = plan.getMaximumParallelism()__					if (maxParallelism > 0) {_						this.taskManagerNumSlots = maxParallelism__					}_				}_				_				start()__			} else {_				_				shutDownAtEnd = false__			}__			try {_				Optimizer pc = new Optimizer(new DataStatistics(), this.flink.getConfiguration())__				OptimizedPlan op = pc.compile(plan)__				_				JobGraphGenerator jgg = new JobGraphGenerator()__				JobGraph jobGraph = jgg.compileJobGraph(op)__				_				boolean sysoutPrint = isPrintingStatusDuringExecution()__				SerializedJobExecutionResult result = flink.submitJobAndWait(jobGraph,sysoutPrint)__				return result.toJobExecutionResult(ClassLoader.getSystemClassLoader())__			}_			finally {_				if (shutDownAtEnd) {_					stop()__				}_			}_		}_	};execute,the,given,plan,on,the,local,nephele,instance,wait,for,the,job,to,finish,and,return,the,runtime,in,milliseconds,param,plan,the,plan,of,the,program,to,execute,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;override,public,job,execution,result,execute,plan,plan,plan,throws,exception,if,plan,null,throw,new,illegal,argument,exception,the,plan,may,not,be,null,synchronized,this,lock,final,boolean,shut,down,at,end,if,this,flink,null,shut,down,at,end,true,if,this,task,manager,num,slots,int,max,parallelism,plan,get,maximum,parallelism,if,max,parallelism,0,this,task,manager,num,slots,max,parallelism,start,else,shut,down,at,end,false,try,optimizer,pc,new,optimizer,new,data,statistics,this,flink,get,configuration,optimized,plan,op,pc,compile,plan,job,graph,generator,jgg,new,job,graph,generator,job,graph,job,graph,jgg,compile,job,graph,op,boolean,sysout,print,is,printing,status,during,execution,serialized,job,execution,result,result,flink,submit,job,and,wait,job,graph,sysout,print,return,result,to,job,execution,result,class,loader,get,system,class,loader,finally,if,shut,down,at,end,stop
