# id;timestamp;commentText;codeText;commentWords;codeWords
Trigger -> public void clear(W window, TriggerContext ctx) throws Exception;1455138931;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.__<p>By default, this method does nothing.;public void clear(W window, TriggerContext ctx) throws Exception {};clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor,p,by,default,this,method,does,nothing;public,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1485116541;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1491417674;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1493195810;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1493195810;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1495484544;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1508855000;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1511362019;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerContext -> void registerEventTimeTimer(long time)_;1531308946;Register an event-time callback. When the current watermark passes the specified_time {@link Trigger#onEventTime(long, Window, TriggerContext)} is called with the time specified here.__@param time The watermark at which to invoke {@link Trigger#onEventTime(long, Window, TriggerContext)}_@see org.apache.flink.streaming.api.watermark.Watermark;void registerEventTimeTimer(long time)_;register,an,event,time,callback,when,the,current,watermark,passes,the,specified,time,link,trigger,on,event,time,long,window,trigger,context,is,called,with,the,time,specified,here,param,time,the,watermark,at,which,to,invoke,link,trigger,on,event,time,long,window,trigger,context,see,org,apache,flink,streaming,api,watermark,watermark;void,register,event,time,timer,long,time
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1445608190;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1454494074;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1454527671;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1454527671;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1454527712;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerResult -> public static TriggerResult merge(TriggerResult a, TriggerResult b);1454527721;Merges two {@code TriggerResults}. This specifies what should happen if we have_two results from a Trigger, for example as a result from_{@link #onElement(Object, long, Window, TriggerContext)} and_{@link #onEventTime(long, Window, TriggerContext)}.__<p>_For example, if one result says {@code CONTINUE} while the other says {@code FIRE}_then {@code FIRE} is the combined result_;public static TriggerResult merge(TriggerResult a, TriggerResult b) {_			if (a.purge || b.purge) {_				if (a.fire || b.fire) {_					return FIRE_AND_PURGE__				} else {_					return PURGE__				}_			} else if (a.fire || b.fire) {_				return FIRE__			} else {_				return CONTINUE__			}_		};merges,two,code,trigger,results,this,specifies,what,should,happen,if,we,have,two,results,from,a,trigger,for,example,as,a,result,from,link,on,element,object,long,window,trigger,context,and,link,on,event,time,long,window,trigger,context,p,for,example,if,one,result,says,code,continue,while,the,other,says,code,fire,then,code,fire,is,the,combined,result;public,static,trigger,result,merge,trigger,result,a,trigger,result,b,if,a,purge,b,purge,if,a,fire,b,fire,return,else,return,purge,else,if,a,fire,b,fire,return,fire,else,return,continue
Trigger -> TriggerContext -> <S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;1445418103;Retrieves an {@link OperatorState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name A unique key for the state._@param defaultState The default value of the state.;<S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;retrieves,an,link,operator,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,a,unique,key,for,the,state,param,default,state,the,default,value,of,the,state;s,extends,serializable,operator,state,s,get,key,value,state,final,string,name,final,s,default,state
Trigger -> TriggerContext -> <S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;1445608082;Retrieves an {@link OperatorState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name A unique key for the state._@param defaultState The default value of the state.;<S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;retrieves,an,link,operator,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,a,unique,key,for,the,state,param,default,state,the,default,value,of,the,state;s,extends,serializable,operator,state,s,get,key,value,state,final,string,name,final,s,default,state
Trigger -> TriggerContext -> <S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;1445608190;Retrieves an {@link OperatorState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name A unique key for the state._@param defaultState The default value of the state.;<S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;retrieves,an,link,operator,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,a,unique,key,for,the,state,param,default,state,the,default,value,of,the,state;s,extends,serializable,operator,state,s,get,key,value,state,final,string,name,final,s,default,state
Trigger -> TriggerContext -> <S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;1454494074;Retrieves an {@link OperatorState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name A unique key for the state._@param defaultState The default value of the state.;<S extends Serializable> OperatorState<S> getKeyValueState(final String name, final S defaultState)_;retrieves,an,link,operator,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,a,unique,key,for,the,state,param,default,state,the,default,value,of,the,state;s,extends,serializable,operator,state,s,get,key,value,state,final,string,name,final,s,default,state
Trigger -> public boolean canMerge();1459869538;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1466072007;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1467040572;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1474635666;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1477293106;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1480333691;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1485116541;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1491417674;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1493195810;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1493195810;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1495484544;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1508855000;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1511362019;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> public boolean canMerge();1531308946;Returns true if this trigger supports merging of trigger state and can therefore_be used with a_{@link org.apache.flink.streaming.api.windowing.assigners.MergingWindowAssigner}.__<p>If this returns {@code true} you must properly implement_{@link #onMerge(Window, OnMergeContext)};public boolean canMerge() {_		return false__	};returns,true,if,this,trigger,supports,merging,of,trigger,state,and,can,therefore,be,used,with,a,link,org,apache,flink,streaming,api,windowing,assigners,merging,window,assigner,p,if,this,returns,code,true,you,must,properly,implement,link,on,merge,window,on,merge,context;public,boolean,can,merge,return,false
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;1454527671;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The type information for the type that is stored in the state._Used to create serializers for managed memory and checkpoints._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream).;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,type,information,for,the,type,that,is,stored,in,the,state,used,to,create,serializers,for,managed,memory,and,checkpoints,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,type,information,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;1454527712;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The type information for the type that is stored in the state._Used to create serializers for managed memory and checkpoints._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream).;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,type,information,for,the,type,that,is,stored,in,the,state,used,to,create,serializers,for,managed,memory,and,checkpoints,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,type,information,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;1454527721;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The type information for the type that is stored in the state._Used to create serializers for managed memory and checkpoints._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream).;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, TypeInformation<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,type,information,for,the,type,that,is,stored,in,the,state,used,to,create,serializers,for,managed,memory,and,checkpoints,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,type,information,s,state,type,s,default,state
