# id;timestamp;commentText;codeText;commentWords;codeWords
StreamInput -> public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;1524684173;Reads a specified number of bytes into an array at the specified offset.__@param b      the array to read bytes into_@param offset the offset in the array to start storing bytes_@param len    the number of bytes to read;public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;reads,a,specified,number,of,bytes,into,an,array,at,the,specified,offset,param,b,the,array,to,read,bytes,into,param,offset,the,offset,in,the,array,to,start,storing,bytes,param,len,the,number,of,bytes,to,read;public,abstract,void,read,bytes,byte,b,int,offset,int,len,throws,ioexception
StreamInput -> public <T> T[] readArray(final Writeable.Reader<T> reader, final IntFunction<T[]> arraySupplier) throws IOException;1548943934;Reads an array from the stream using the specified {@link org.elasticsearch.common.io.stream.Writeable.Reader} to read array elements_from the stream. This method can be seen as the reader version of {@link StreamOutput#writeArray(Writeable.Writer, Object[])}. It is_assumed that the stream first contains a variable-length integer representing the size of the array, and then contains that many_elements that can be read from the stream.__@param reader        the reader used to read individual elements_@param arraySupplier a supplier used to construct a new array_@param <T>           the type of the elements of the array_@return an array read from the stream_@throws IOException if an I/O exception occurs while reading the array;public <T> T[] readArray(final Writeable.Reader<T> reader, final IntFunction<T[]> arraySupplier) throws IOException {_        final int length = readArraySize()__        final T[] values = arraySupplier.apply(length)__        for (int i = 0_ i < length_ i++) {_            values[i] = reader.read(this)__        }_        return values__    };reads,an,array,from,the,stream,using,the,specified,link,org,elasticsearch,common,io,stream,writeable,reader,to,read,array,elements,from,the,stream,this,method,can,be,seen,as,the,reader,version,of,link,stream,output,write,array,writeable,writer,object,it,is,assumed,that,the,stream,first,contains,a,variable,length,integer,representing,the,size,of,the,array,and,then,contains,that,many,elements,that,can,be,read,from,the,stream,param,reader,the,reader,used,to,read,individual,elements,param,array,supplier,a,supplier,used,to,construct,a,new,array,param,t,the,type,of,the,elements,of,the,array,return,an,array,read,from,the,stream,throws,ioexception,if,an,i,o,exception,occurs,while,reading,the,array;public,t,t,read,array,final,writeable,reader,t,reader,final,int,function,t,array,supplier,throws,ioexception,final,int,length,read,array,size,final,t,values,array,supplier,apply,length,for,int,i,0,i,length,i,values,i,reader,read,this,return,values
StreamInput -> public <T> T[] readArray(final Writeable.Reader<T> reader, final IntFunction<T[]> arraySupplier) throws IOException;1549336917;Reads an array from the stream using the specified {@link org.elasticsearch.common.io.stream.Writeable.Reader} to read array elements_from the stream. This method can be seen as the reader version of {@link StreamOutput#writeArray(Writeable.Writer, Object[])}. It is_assumed that the stream first contains a variable-length integer representing the size of the array, and then contains that many_elements that can be read from the stream.__@param reader        the reader used to read individual elements_@param arraySupplier a supplier used to construct a new array_@param <T>           the type of the elements of the array_@return an array read from the stream_@throws IOException if an I/O exception occurs while reading the array;public <T> T[] readArray(final Writeable.Reader<T> reader, final IntFunction<T[]> arraySupplier) throws IOException {_        final int length = readArraySize()__        final T[] values = arraySupplier.apply(length)__        for (int i = 0_ i < length_ i++) {_            values[i] = reader.read(this)__        }_        return values__    };reads,an,array,from,the,stream,using,the,specified,link,org,elasticsearch,common,io,stream,writeable,reader,to,read,array,elements,from,the,stream,this,method,can,be,seen,as,the,reader,version,of,link,stream,output,write,array,writeable,writer,object,it,is,assumed,that,the,stream,first,contains,a,variable,length,integer,representing,the,size,of,the,array,and,then,contains,that,many,elements,that,can,be,read,from,the,stream,param,reader,the,reader,used,to,read,individual,elements,param,array,supplier,a,supplier,used,to,construct,a,new,array,param,t,the,type,of,the,elements,of,the,array,return,an,array,read,from,the,stream,throws,ioexception,if,an,i,o,exception,occurs,while,reading,the,array;public,t,t,read,array,final,writeable,reader,t,reader,final,int,function,t,array,supplier,throws,ioexception,final,int,length,read,array,size,final,t,values,array,supplier,apply,length,for,int,i,0,i,length,i,values,i,reader,read,this,return,values
StreamInput -> public Integer readOptionalInt() throws IOException;1548420339;Reads an optional {@link Integer}.;public Integer readOptionalInt() throws IOException {_        if (readBoolean()) {_            return readInt()__        }_        return null__    };reads,an,optional,link,integer;public,integer,read,optional,int,throws,ioexception,if,read,boolean,return,read,int,return,null
StreamInput -> public Integer readOptionalInt() throws IOException;1548943934;Reads an optional {@link Integer}.;public Integer readOptionalInt() throws IOException {_        if (readBoolean()) {_            return readInt()__        }_        return null__    };reads,an,optional,link,integer;public,integer,read,optional,int,throws,ioexception,if,read,boolean,return,read,int,return,null
StreamInput -> public Integer readOptionalInt() throws IOException;1549336917;Reads an optional {@link Integer}.;public Integer readOptionalInt() throws IOException {_        if (readBoolean()) {_            return readInt()__        }_        return null__    };reads,an,optional,link,integer;public,integer,read,optional,int,throws,ioexception,if,read,boolean,return,read,int,return,null
StreamInput -> public void setVersion(Version version);1524684173;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1526449283;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1532353780;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1532456624;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1548236405;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1548265937;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1548420339;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1548943934;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public void setVersion(Version version);1549336917;Set the version of the node on the other side of this stream.;public void setVersion(Version version) {_        this.version = version__    };set,the,version,of,the,node,on,the,other,side,of,this,stream;public,void,set,version,version,version,this,version,version
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1524684173;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1526449283;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1532353780;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1532456624;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1548236405;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1548265937;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1548420339;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1548943934;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public GeoPoint readGeoPoint() throws IOException;1549336917;Reads a {@link GeoPoint} from this stream input;public GeoPoint readGeoPoint() throws IOException {_        return new GeoPoint(readDouble(), readDouble())__    };reads,a,link,geo,point,from,this,stream,input;public,geo,point,read,geo,point,throws,ioexception,return,new,geo,point,read,double,read,double
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1524684173;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1526449283;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1532353780;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1532456624;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1548236405;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1548265937;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1548420339;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1548943934;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> public @Nullable TimeValue readOptionalTimeValue() throws IOException;1549336917;Read an optional {@link TimeValue} from the stream, returning null if no TimeValue was written.;public @Nullable TimeValue readOptionalTimeValue() throws IOException {_        if (readBoolean()) {_            return readTimeValue()__        } else {_            return null__        }_    };read,an,optional,link,time,value,from,the,stream,returning,null,if,no,time,value,was,written;public,nullable,time,value,read,optional,time,value,throws,ioexception,if,read,boolean,return,read,time,value,else,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1524684173;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1526449283;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1532353780;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1532456624;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1548236405;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1548265937;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1548420339;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1548943934;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> @Nullable     public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException;1549336917;Reads a {@link NamedWriteable} from the current stream, by first reading its name and then looking for_the corresponding entry in the registry by name, so that the proper object can be read and returned._Default implementation throws {@link UnsupportedOperationException} as StreamInput doesn't hold a registry._Use {@link FilterInputStream} instead which wraps a stream and supports a {@link NamedWriteableRegistry} too.;@Nullable_    public <C extends NamedWriteable> C readNamedWriteable(@SuppressWarnings("unused") Class<C> categoryClass) throws IOException {_        throw new UnsupportedOperationException("can't read named writeable from StreamInput")__    };reads,a,link,named,writeable,from,the,current,stream,by,first,reading,its,name,and,then,looking,for,the,corresponding,entry,in,the,registry,by,name,so,that,the,proper,object,can,be,read,and,returned,default,implementation,throws,link,unsupported,operation,exception,as,stream,input,doesn,t,hold,a,registry,use,link,filter,input,stream,instead,which,wraps,a,stream,and,supports,a,link,named,writeable,registry,too;nullable,public,c,extends,named,writeable,c,read,named,writeable,suppress,warnings,unused,class,c,category,class,throws,ioexception,throw,new,unsupported,operation,exception,can,t,read,named,writeable,from,stream,input
StreamInput -> public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException;1524684173;Reads a list of objects;public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,list,of,objects;public,t,list,t,read,list,writeable,reader,t,reader,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException;1526449283;Reads a list of objects;public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,list,of,objects;public,t,list,t,read,list,writeable,reader,t,reader,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException;1532353780;Reads a list of objects;public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,list,of,objects;public,t,list,t,read,list,writeable,reader,t,reader,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException;1532456624;Reads a list of objects;public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, ArrayList::new)__    };reads,a,list,of,objects;public,t,list,t,read,list,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,array,list,new
StreamInput -> public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException;1548236405;Reads a list of objects;public <T> List<T> readList(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, ArrayList::new)__    };reads,a,list,of,objects;public,t,list,t,read,list,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,array,list,new
