# id;timestamp;commentText;codeText;commentWords;codeWords
MockEndpoint -> public void expectedHeaderReceived(final String name, final Object value);1549264559;Sets an expectation that the given header name & value are received by this endpoint_<p/>_You can set multiple expectations for different header names._If you set a value of <tt>null</tt> that means we accept either the header is absent, or its value is <tt>null</tt>_<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderReceived(final String name, final Object value) {_        if (expectedMinimumCount == -1) {_            expectedMinimumMessageCount(1)__        }_        if (expectedHeaderValues == null) {_            expectedHeaderValues = getCamelContext().getHeadersMapFactory().newMap()__            _            expects(new Runnable() {_                public void run() {_                    for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                        Exchange exchange = getReceivedExchange(i)__                        for (Map.Entry<String, Object> entry : expectedHeaderValues.entrySet()) {_                            String key = entry.getKey()__                            Object expectedValue = entry.getValue()___                            _                            if (expectedValue != null) {_                                assertTrue("Exchange " + i + " has no headers", exchange.getIn().hasHeaders())__                                boolean hasKey = exchange.getIn().getHeaders().containsKey(key)__                                assertTrue("No header with name " + key + " found for message: " + i, hasKey)__                            }__                            Object actualValue = exchange.getIn().getHeader(key)__                            actualValue = extractActualValue(exchange, actualValue, expectedValue)___                            assertEquals("Header with name " + key + " for message: " + i, expectedValue, actualValue)__                        }_                    }_                }_            })__        }_        expectedHeaderValues.put(name, value)__    };sets,an,expectation,that,the,given,header,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,header,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,header,is,absent,or,its,value,is,tt,null,tt,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,received,final,string,name,final,object,value,if,expected,minimum,count,1,expected,minimum,message,count,1,if,expected,header,values,null,expected,header,values,get,camel,context,get,headers,map,factory,new,map,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,header,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,headers,exchange,get,in,has,headers,boolean,has,key,exchange,get,in,get,headers,contains,key,key,assert,true,no,header,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,in,get,header,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,header,with,name,key,for,message,i,expected,value,actual,value,expected,header,values,put,name,value
MockEndpoint -> public void setSleepForEmptyTest(long sleepForEmptyTest);1550749310;Allows a sleep to be specified to wait to check that this endpoint really_is empty when {@link #expectedMessageCount(int)} is called with zero__@param sleepForEmptyTest the milliseconds to sleep for to determine that_this endpoint really is empty;public void setSleepForEmptyTest(long sleepForEmptyTest) {_        this.sleepForEmptyTest = sleepForEmptyTest__    };allows,a,sleep,to,be,specified,to,wait,to,check,that,this,endpoint,really,is,empty,when,link,expected,message,count,int,is,called,with,zero,param,sleep,for,empty,test,the,milliseconds,to,sleep,for,to,determine,that,this,endpoint,really,is,empty;public,void,set,sleep,for,empty,test,long,sleep,for,empty,test,this,sleep,for,empty,test,sleep,for,empty,test
MockEndpoint -> public void setRetainFirst(int retainFirst);1549264559;Specifies to only retain the first n'th number of received {@link Exchange}s._<p/>_This is used when testing with big data, to reduce memory consumption by not storing_copies of every {@link Exchange} this mock endpoint receives._<p/>_<b>Important:</b> When using this limitation, then the {@link #getReceivedCounter()}_will still return the actual number of received {@link Exchange}s. For example_if we have received 5000 {@link Exchange}s, and have configured to only retain the first_10 {@link Exchange}s, then the {@link #getReceivedCounter()} will still return <tt>5000</tt>_but there is only the first 10 {@link Exchange}s in the {@link #getExchanges()} and_{@link #getReceivedExchanges()} methods._<p/>_When using this method, then some of the other expectation methods is not supported,_for example the {@link #expectedBodiesReceived(Object...)} sets a expectation on the first_number of bodies received._<p/>_You can configure both {@link #setRetainFirst(int)} and {@link #setRetainLast(int)} methods,_to limit both the first and last received.__@param retainFirst  to limit and only keep the first n'th received {@link Exchange}s, use_<tt>0</tt> to not retain any messages, or <tt>-1</tt> to retain all._@see #setRetainLast(int);public void setRetainFirst(int retainFirst) {_        this.retainFirst = retainFirst__    };specifies,to,only,retain,the,first,n,th,number,of,received,link,exchange,s,p,this,is,used,when,testing,with,big,data,to,reduce,memory,consumption,by,not,storing,copies,of,every,link,exchange,this,mock,endpoint,receives,p,b,important,b,when,using,this,limitation,then,the,link,get,received,counter,will,still,return,the,actual,number,of,received,link,exchange,s,for,example,if,we,have,received,5000,link,exchange,s,and,have,configured,to,only,retain,the,first,10,link,exchange,s,then,the,link,get,received,counter,will,still,return,tt,5000,tt,but,there,is,only,the,first,10,link,exchange,s,in,the,link,get,exchanges,and,link,get,received,exchanges,methods,p,when,using,this,method,then,some,of,the,other,expectation,methods,is,not,supported,for,example,the,link,expected,bodies,received,object,sets,a,expectation,on,the,first,number,of,bodies,received,p,you,can,configure,both,link,set,retain,first,int,and,link,set,retain,last,int,methods,to,limit,both,the,first,and,last,received,param,retain,first,to,limit,and,only,keep,the,first,n,th,received,link,exchange,s,use,tt,0,tt,to,not,retain,any,messages,or,tt,1,tt,to,retain,all,see,set,retain,last,int;public,void,set,retain,first,int,retain,first,this,retain,first,retain,first
MockEndpoint -> public void setRetainFirst(int retainFirst);1549433221;Specifies to only retain the first n'th number of received {@link Exchange}s._<p/>_This is used when testing with big data, to reduce memory consumption by not storing_copies of every {@link Exchange} this mock endpoint receives._<p/>_<b>Important:</b> When using this limitation, then the {@link #getReceivedCounter()}_will still return the actual number of received {@link Exchange}s. For example_if we have received 5000 {@link Exchange}s, and have configured to only retain the first_10 {@link Exchange}s, then the {@link #getReceivedCounter()} will still return <tt>5000</tt>_but there is only the first 10 {@link Exchange}s in the {@link #getExchanges()} and_{@link #getReceivedExchanges()} methods._<p/>_When using this method, then some of the other expectation methods is not supported,_for example the {@link #expectedBodiesReceived(Object...)} sets a expectation on the first_number of bodies received._<p/>_You can configure both {@link #setRetainFirst(int)} and {@link #setRetainLast(int)} methods,_to limit both the first and last received.__@param retainFirst  to limit and only keep the first n'th received {@link Exchange}s, use_<tt>0</tt> to not retain any messages, or <tt>-1</tt> to retain all._@see #setRetainLast(int);public void setRetainFirst(int retainFirst) {_        this.retainFirst = retainFirst__    };specifies,to,only,retain,the,first,n,th,number,of,received,link,exchange,s,p,this,is,used,when,testing,with,big,data,to,reduce,memory,consumption,by,not,storing,copies,of,every,link,exchange,this,mock,endpoint,receives,p,b,important,b,when,using,this,limitation,then,the,link,get,received,counter,will,still,return,the,actual,number,of,received,link,exchange,s,for,example,if,we,have,received,5000,link,exchange,s,and,have,configured,to,only,retain,the,first,10,link,exchange,s,then,the,link,get,received,counter,will,still,return,tt,5000,tt,but,there,is,only,the,first,10,link,exchange,s,in,the,link,get,exchanges,and,link,get,received,exchanges,methods,p,when,using,this,method,then,some,of,the,other,expectation,methods,is,not,supported,for,example,the,link,expected,bodies,received,object,sets,a,expectation,on,the,first,number,of,bodies,received,p,you,can,configure,both,link,set,retain,first,int,and,link,set,retain,last,int,methods,to,limit,both,the,first,and,last,received,param,retain,first,to,limit,and,only,keep,the,first,n,th,received,link,exchange,s,use,tt,0,tt,to,not,retain,any,messages,or,tt,1,tt,to,retain,all,see,set,retain,last,int;public,void,set,retain,first,int,retain,first,this,retain,first,retain,first
MockEndpoint -> public void setRetainFirst(int retainFirst);1550749310;Specifies to only retain the first n'th number of received {@link Exchange}s._<p/>_This is used when testing with big data, to reduce memory consumption by not storing_copies of every {@link Exchange} this mock endpoint receives._<p/>_<b>Important:</b> When using this limitation, then the {@link #getReceivedCounter()}_will still return the actual number of received {@link Exchange}s. For example_if we have received 5000 {@link Exchange}s, and have configured to only retain the first_10 {@link Exchange}s, then the {@link #getReceivedCounter()} will still return <tt>5000</tt>_but there is only the first 10 {@link Exchange}s in the {@link #getExchanges()} and_{@link #getReceivedExchanges()} methods._<p/>_When using this method, then some of the other expectation methods is not supported,_for example the {@link #expectedBodiesReceived(Object...)} sets a expectation on the first_number of bodies received._<p/>_You can configure both {@link #setRetainFirst(int)} and {@link #setRetainLast(int)} methods,_to limit both the first and last received.__@param retainFirst  to limit and only keep the first n'th received {@link Exchange}s, use_<tt>0</tt> to not retain any messages, or <tt>-1</tt> to retain all._@see #setRetainLast(int);public void setRetainFirst(int retainFirst) {_        this.retainFirst = retainFirst__    };specifies,to,only,retain,the,first,n,th,number,of,received,link,exchange,s,p,this,is,used,when,testing,with,big,data,to,reduce,memory,consumption,by,not,storing,copies,of,every,link,exchange,this,mock,endpoint,receives,p,b,important,b,when,using,this,limitation,then,the,link,get,received,counter,will,still,return,the,actual,number,of,received,link,exchange,s,for,example,if,we,have,received,5000,link,exchange,s,and,have,configured,to,only,retain,the,first,10,link,exchange,s,then,the,link,get,received,counter,will,still,return,tt,5000,tt,but,there,is,only,the,first,10,link,exchange,s,in,the,link,get,exchanges,and,link,get,received,exchanges,methods,p,when,using,this,method,then,some,of,the,other,expectation,methods,is,not,supported,for,example,the,link,expected,bodies,received,object,sets,a,expectation,on,the,first,number,of,bodies,received,p,you,can,configure,both,link,set,retain,first,int,and,link,set,retain,last,int,methods,to,limit,both,the,first,and,last,received,param,retain,first,to,limit,and,only,keep,the,first,n,th,received,link,exchange,s,use,tt,0,tt,to,not,retain,any,messages,or,tt,1,tt,to,retain,all,see,set,retain,last,int;public,void,set,retain,first,int,retain,first,this,retain,first,retain,first
MockEndpoint -> public AssertionClause expectsDescending();1549264559;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public AssertionClause expectsDescending() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertMessagesDescending(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,assertion,clause,expects,descending,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,messages,descending,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public AssertionClause expectsDescending();1549433221;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public AssertionClause expectsDescending() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertMessagesDescending(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,assertion,clause,expects,descending,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,messages,descending,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public AssertionClause expectsDescending();1550749310;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public AssertionClause expectsDescending() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertMessagesDescending(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,assertion,clause,expects,descending,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,messages,descending,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public void assertIsNotSatisfied() throws InterruptedException;1549264559;Validates that the assertions fail on this endpoint;public void assertIsNotSatisfied() throws InterruptedException {_        boolean failed = false__        try {_            assertIsSatisfied()__            _            failed = true__        } catch (AssertionError e) {_            log.info("Caught expected failure: {}", e)__        }_        if (failed) {_            _            fail("Expected assertion failure but test succeeded!")__        }_    };validates,that,the,assertions,fail,on,this,endpoint;public,void,assert,is,not,satisfied,throws,interrupted,exception,boolean,failed,false,try,assert,is,satisfied,failed,true,catch,assertion,error,e,log,info,caught,expected,failure,e,if,failed,fail,expected,assertion,failure,but,test,succeeded
MockEndpoint -> public void assertIsNotSatisfied() throws InterruptedException;1549433221;Validates that the assertions fail on this endpoint;public void assertIsNotSatisfied() throws InterruptedException {_        boolean failed = false__        try {_            assertIsSatisfied()__            _            failed = true__        } catch (AssertionError e) {_            log.info("Caught expected failure: {}", e)__        }_        if (failed) {_            _            fail("Expected assertion failure but test succeeded!")__        }_    };validates,that,the,assertions,fail,on,this,endpoint;public,void,assert,is,not,satisfied,throws,interrupted,exception,boolean,failed,false,try,assert,is,satisfied,failed,true,catch,assertion,error,e,log,info,caught,expected,failure,e,if,failed,fail,expected,assertion,failure,but,test,succeeded
MockEndpoint -> public void assertIsNotSatisfied() throws InterruptedException;1550749310;Validates that the assertions fail on this endpoint;public void assertIsNotSatisfied() throws InterruptedException {_        boolean failed = false__        try {_            assertIsSatisfied()__            _            failed = true__        } catch (AssertionError e) {_            if (log.isDebugEnabled()) {_                _                log.debug("Caught expected failure: " + e.getMessage(), e)__            } else {_                log.info("Caught expected failure: " + e.getMessage())__            }_        }_        if (failed) {_            _            fail("Expected assertion failure but test succeeded!")__        }_    };validates,that,the,assertions,fail,on,this,endpoint;public,void,assert,is,not,satisfied,throws,interrupted,exception,boolean,failed,false,try,assert,is,satisfied,failed,true,catch,assertion,error,e,if,log,is,debug,enabled,log,debug,caught,expected,failure,e,get,message,e,else,log,info,caught,expected,failure,e,get,message,if,failed,fail,expected,assertion,failure,but,test,succeeded
MockEndpoint -> public void expectedPropertyReceived(final String name, final Object value);1549264559;Sets an expectation that the given property name & value are received by this endpoint_<p/>_You can set multiple expectations for different property names._If you set a value of <tt>null</tt> that means we accept either the property is absent, or its value is <tt>null</tt>;public void expectedPropertyReceived(final String name, final Object value) {_        if (expectedPropertyValues == null) {_            expectedPropertyValues = new HashMap<>()__        }_        expectedPropertyValues.put(name, value)___        expects(new Runnable() {_            public void run() {_                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)__                    for (Map.Entry<String, Object> entry : expectedPropertyValues.entrySet()) {_                        String key = entry.getKey()__                        Object expectedValue = entry.getValue()___                        _                        if (expectedValue != null) {_                            assertTrue("Exchange " + i + " has no properties", !exchange.getProperties().isEmpty())__                            boolean hasKey = exchange.getProperties().containsKey(key)__                            assertTrue("No property with name " + key + " found for message: " + i, hasKey)__                        }__                        Object actualValue = exchange.getProperty(key)__                        actualValue = extractActualValue(exchange, actualValue, expectedValue)___                        assertEquals("Property with name " + key + " for message: " + i, expectedValue, actualValue)__                    }_                }_            }_        })__    };sets,an,expectation,that,the,given,property,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,property,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,property,is,absent,or,its,value,is,tt,null,tt;public,void,expected,property,received,final,string,name,final,object,value,if,expected,property,values,null,expected,property,values,new,hash,map,expected,property,values,put,name,value,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,property,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,properties,exchange,get,properties,is,empty,boolean,has,key,exchange,get,properties,contains,key,key,assert,true,no,property,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,property,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,property,with,name,key,for,message,i,expected,value,actual,value
MockEndpoint -> public void expectedPropertyReceived(final String name, final Object value);1549433221;Sets an expectation that the given property name & value are received by this endpoint_<p/>_You can set multiple expectations for different property names._If you set a value of <tt>null</tt> that means we accept either the property is absent, or its value is <tt>null</tt>;public void expectedPropertyReceived(final String name, final Object value) {_        if (expectedPropertyValues == null) {_            expectedPropertyValues = new HashMap<>()__        }_        expectedPropertyValues.put(name, value)___        expects(new Runnable() {_            public void run() {_                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)__                    for (Map.Entry<String, Object> entry : expectedPropertyValues.entrySet()) {_                        String key = entry.getKey()__                        Object expectedValue = entry.getValue()___                        _                        if (expectedValue != null) {_                            assertTrue("Exchange " + i + " has no properties", !exchange.getProperties().isEmpty())__                            boolean hasKey = exchange.getProperties().containsKey(key)__                            assertTrue("No property with name " + key + " found for message: " + i, hasKey)__                        }__                        Object actualValue = exchange.getProperty(key)__                        actualValue = extractActualValue(exchange, actualValue, expectedValue)___                        assertEquals("Property with name " + key + " for message: " + i, expectedValue, actualValue)__                    }_                }_            }_        })__    };sets,an,expectation,that,the,given,property,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,property,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,property,is,absent,or,its,value,is,tt,null,tt;public,void,expected,property,received,final,string,name,final,object,value,if,expected,property,values,null,expected,property,values,new,hash,map,expected,property,values,put,name,value,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,property,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,properties,exchange,get,properties,is,empty,boolean,has,key,exchange,get,properties,contains,key,key,assert,true,no,property,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,property,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,property,with,name,key,for,message,i,expected,value,actual,value
MockEndpoint -> public void expectedPropertyReceived(final String name, final Object value);1550749310;Sets an expectation that the given property name & value are received by this endpoint_<p/>_You can set multiple expectations for different property names._If you set a value of <tt>null</tt> that means we accept either the property is absent, or its value is <tt>null</tt>;public void expectedPropertyReceived(final String name, final Object value) {_        if (expectedPropertyValues == null) {_            expectedPropertyValues = new HashMap<>()__        }_        expectedPropertyValues.put(name, value)___        expects(new Runnable() {_            public void run() {_                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)__                    for (Map.Entry<String, Object> entry : expectedPropertyValues.entrySet()) {_                        String key = entry.getKey()__                        Object expectedValue = entry.getValue()___                        _                        if (expectedValue != null) {_                            assertTrue("Exchange " + i + " has no properties", !exchange.getProperties().isEmpty())__                            boolean hasKey = exchange.getProperties().containsKey(key)__                            assertTrue("No property with name " + key + " found for message: " + i, hasKey)__                        }__                        Object actualValue = exchange.getProperty(key)__                        actualValue = extractActualValue(exchange, actualValue, expectedValue)___                        assertEquals("Property with name " + key + " for message: " + i, expectedValue, actualValue)__                    }_                }_            }_        })__    };sets,an,expectation,that,the,given,property,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,property,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,property,is,absent,or,its,value,is,tt,null,tt;public,void,expected,property,received,final,string,name,final,object,value,if,expected,property,values,null,expected,property,values,new,hash,map,expected,property,values,put,name,value,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,property,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,properties,exchange,get,properties,is,empty,boolean,has,key,exchange,get,properties,contains,key,key,assert,true,no,property,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,property,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,property,with,name,key,for,message,i,expected,value,actual,value
MockEndpoint -> public void assertMessagesAscending(Expression expression);1549264559;Asserts that the messages have ascending values of the given expression;public void assertMessagesAscending(Expression expression) {_        assertMessagesSorted(expression, true)__    };asserts,that,the,messages,have,ascending,values,of,the,given,expression;public,void,assert,messages,ascending,expression,expression,assert,messages,sorted,expression,true
MockEndpoint -> public void assertMessagesAscending(Expression expression);1549433221;Asserts that the messages have ascending values of the given expression;public void assertMessagesAscending(Expression expression) {_        assertMessagesSorted(expression, true)__    };asserts,that,the,messages,have,ascending,values,of,the,given,expression;public,void,assert,messages,ascending,expression,expression,assert,messages,sorted,expression,true
MockEndpoint -> public void assertMessagesAscending(Expression expression);1550749310;Asserts that the messages have ascending values of the given expression;public void assertMessagesAscending(Expression expression) {_        assertMessagesSorted(expression, true)__    };asserts,that,the,messages,have,ascending,values,of,the,given,expression;public,void,assert,messages,ascending,expression,expression,assert,messages,sorted,expression,true
MockEndpoint -> public void expectedMinimumMessageCount(int expectedCount);1549264559;Specifies the minimum number of expected message exchanges that should be_received by this endpoint__@param expectedCount the number of message exchanges that should be_expected by this endpoint;public void expectedMinimumMessageCount(int expectedCount) {_        setMinimumExpectedMessageCount(expectedCount)__    };specifies,the,minimum,number,of,expected,message,exchanges,that,should,be,received,by,this,endpoint,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint;public,void,expected,minimum,message,count,int,expected,count,set,minimum,expected,message,count,expected,count
MockEndpoint -> public void expectedMinimumMessageCount(int expectedCount);1549433221;Specifies the minimum number of expected message exchanges that should be_received by this endpoint__@param expectedCount the number of message exchanges that should be_expected by this endpoint;public void expectedMinimumMessageCount(int expectedCount) {_        setMinimumExpectedMessageCount(expectedCount)__    };specifies,the,minimum,number,of,expected,message,exchanges,that,should,be,received,by,this,endpoint,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint;public,void,expected,minimum,message,count,int,expected,count,set,minimum,expected,message,count,expected,count
MockEndpoint -> public void expectedMinimumMessageCount(int expectedCount);1550749310;Specifies the minimum number of expected message exchanges that should be_received by this endpoint__@param expectedCount the number of message exchanges that should be_expected by this endpoint;public void expectedMinimumMessageCount(int expectedCount) {_        setMinimumExpectedMessageCount(expectedCount)__    };specifies,the,minimum,number,of,expected,message,exchanges,that,should,be,received,by,this,endpoint,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint;public,void,expected,minimum,message,count,int,expected,count,set,minimum,expected,message,count,expected,count
MockEndpoint -> public void setReporter(Processor reporter);1549264559;Allows a processor to added to the endpoint to report on progress of the test;public void setReporter(Processor reporter) {_        this.reporter = reporter__    };allows,a,processor,to,added,to,the,endpoint,to,report,on,progress,of,the,test;public,void,set,reporter,processor,reporter,this,reporter,reporter
MockEndpoint -> public void setReporter(Processor reporter);1549433221;Allows a processor to added to the endpoint to report on progress of the test;public void setReporter(Processor reporter) {_        this.reporter = reporter__    };allows,a,processor,to,added,to,the,endpoint,to,report,on,progress,of,the,test;public,void,set,reporter,processor,reporter,this,reporter,reporter
MockEndpoint -> public void setReporter(Processor reporter);1550749310;Allows a processor to added to the endpoint to report on progress of the test;public void setReporter(Processor reporter) {_        this.reporter = reporter__    };allows,a,processor,to,added,to,the,endpoint,to,report,on,progress,of,the,test;public,void,set,reporter,processor,reporter,this,reporter,reporter
MockEndpoint -> public void expectsDescending(final Expression expression);1549264559;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public void expectsDescending(final Expression expression) {_        expects(new Runnable() {_            public void run() {_                assertMessagesDescending(expression)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,void,expects,descending,final,expression,expression,expects,new,runnable,public,void,run,assert,messages,descending,expression
MockEndpoint -> public void expectsDescending(final Expression expression);1549433221;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public void expectsDescending(final Expression expression) {_        expects(new Runnable() {_            public void run() {_                assertMessagesDescending(expression)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,void,expects,descending,final,expression,expression,expects,new,runnable,public,void,run,assert,messages,descending,expression
MockEndpoint -> public void expectsDescending(final Expression expression);1550749310;Adds an expectation that messages received should have descending values_of the given expression such as a user generated counter value;public void expectsDescending(final Expression expression) {_        expects(new Runnable() {_            public void run() {_                assertMessagesDescending(expression)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,descending,values,of,the,given,expression,such,as,a,user,generated,counter,value;public,void,expects,descending,final,expression,expression,expects,new,runnable,public,void,run,assert,messages,descending,expression
MockEndpoint -> public void expectedBodiesReceived(final List<?> bodies);1549264559;Adds an expectation that the given body values are received by this_endpoint in the specified order_<p/>_<b>Important:</b> The number of values must match the expected number of messages, so if you expect 3 messages, then_there must be 3 values._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceived(final List<?> bodies) {_        expectedMessageCount(bodies.size())__        this.expectedBodyValues = bodies__        this.actualBodyValues = new ArrayList<>()___        expects(new Runnable() {_            public void run() {_                for (int i = 0_ i < expectedBodyValues.size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)__                    assertTrue("No exchange received for counter: " + i, exchange != null)___                    Object expectedBody = expectedBodyValues.get(i)__                    Object actualBody = null__                    if (i < actualBodyValues.size()) {_                        actualBody = actualBodyValues.get(i)__                    }_                    actualBody = extractActualValue(exchange, actualBody, expectedBody)___                    assertEquals("Body of message: " + i, expectedBody, actualBody)__                }_            }_        })__    };adds,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,in,the,specified,order,p,b,important,b,the,number,of,values,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,values,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,final,list,bodies,expected,message,count,bodies,size,this,expected,body,values,bodies,this,actual,body,values,new,array,list,expects,new,runnable,public,void,run,for,int,i,0,i,expected,body,values,size,i,exchange,exchange,get,received,exchange,i,assert,true,no,exchange,received,for,counter,i,exchange,null,object,expected,body,expected,body,values,get,i,object,actual,body,null,if,i,actual,body,values,size,actual,body,actual,body,values,get,i,actual,body,extract,actual,value,exchange,actual,body,expected,body,assert,equals,body,of,message,i,expected,body,actual,body
MockEndpoint -> public void expectedBodiesReceived(final List<?> bodies);1549433221;Adds an expectation that the given body values are received by this_endpoint in the specified order_<p/>_<b>Important:</b> The number of values must match the expected number of messages, so if you expect 3 messages, then_there must be 3 values._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceived(final List<?> bodies) {_        expectedMessageCount(bodies.size())__        this.expectedBodyValues = bodies__        this.actualBodyValues = new ArrayList<>()___        expects(new Runnable() {_            public void run() {_                for (int i = 0_ i < expectedBodyValues.size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)__                    assertTrue("No exchange received for counter: " + i, exchange != null)___                    Object expectedBody = expectedBodyValues.get(i)__                    Object actualBody = null__                    if (i < actualBodyValues.size()) {_                        actualBody = actualBodyValues.get(i)__                    }_                    actualBody = extractActualValue(exchange, actualBody, expectedBody)___                    assertEquals("Body of message: " + i, expectedBody, actualBody)__                }_            }_        })__    };adds,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,in,the,specified,order,p,b,important,b,the,number,of,values,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,values,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,final,list,bodies,expected,message,count,bodies,size,this,expected,body,values,bodies,this,actual,body,values,new,array,list,expects,new,runnable,public,void,run,for,int,i,0,i,expected,body,values,size,i,exchange,exchange,get,received,exchange,i,assert,true,no,exchange,received,for,counter,i,exchange,null,object,expected,body,expected,body,values,get,i,object,actual,body,null,if,i,actual,body,values,size,actual,body,actual,body,values,get,i,actual,body,extract,actual,value,exchange,actual,body,expected,body,assert,equals,body,of,message,i,expected,body,actual,body
